Code INSEE,Code Postal,Commune
71140,71360,COLLONGE-LA-MADELEINE
39115,39150,CHATEAU-DES-PRES
76059,76340,BAZINVAL
07245,07300,SAINT-JEAN-DE-MUZOLS
61276,61160,MERRI
81087,81150,FAYSSAC
32438,32260,TACHOIRES
60058,60120,BEAUVOIR
64092,64430,BANCA
49122,49490,DENEZE-SOUS-LE-LUDE
09115,09600,ESCLAGNE
09096,09310,CHATEAU-VERDUN
81031,81260,LE BEZ
33406,33350,SAINT-GENES-DE-CASTILLON
76593,76210,SAINT-JEAN-DE-LA-NEUVILLE
59136,59360,LE CATEAU-CAMBRESIS
65290,65190,LUC
62289,62170,ECUIRES
33399,33540,SAINT-FELIX-DE-FONCAUDE
01049,01120,LA BOISSE
01173,01170,GEX
10424,10330,VILLERET
31412,31350,PEGUILHAN
38296,38490,LE PASSAGE
24337,24550,PRATS-DU-PERIGORD
63415,63490,SAUXILLANGES
91457,91290,LA NORVILLE
87111,87150,ORADOUR-SUR-VAYRES
60148,60440,CHEVREVILLE
74089,74700,CORDON
32447,32450,TIRENT-PONTEJAC
74217,74370,PRINGY
06130,06460,SAINT-VALLIER-DE-THIEY
29104,29560,LANDEVENNEC
57698,57580,VATIMONT
01211,01240,LENT
02809,02130,VILLERS-AGRON-AIGUIZY
53243,53410,SAINT-OUEN-DES-TOITS
89218,89400,LAROCHE-SAINT-CYDROINE
60365,60360,LIHUS
77065,77930,CELY
41092,41120,FOUGERES-SUR-BIEVRE
87162,87420,SAINTE-MARIE-DE-VAUX
07213,07230,SAINT-ANDRE-LACHAMP
64225,64570,FEAS
08370,08150,ROUVROY-SUR-AUDRY
25503,25190,ROSIERES-SUR-BARBECHE
91494,91220,LE PLESSIS-PATE
27383,27130,MANDRES
40264,40230,SAINT-JEAN-DE-MARSACQ
84122,84260,SARRIANS
90059,90150,LACOLLONGE
53106,53370,GESVRES
88054,88520,BERTRIMOUTIER
45267,45460,SAINT-AIGNAN-DES-GUES
55426,55000,RESSON
55359,55290,MORLEY
69155,69590,POMEYS
55554,55600,VILLECLOYE
62433,62130,HERICOURT
09013,09000,ARABAUX
22082,22100,LE HINGLE
29018,29690,BRENNILIS
43147,43100,PAULHAC
47266,47170,SAINT-PE-SAINT-SIMON
95660,95570,VILLAINES-SOUS-BOIS
31231,31190,GRAZAC
76442,76260,MONCHY-SUR-EU
01393,01400,SANDRANS
53019,53340,BANNES
43220,43580,SAINT-PREJET-D'ALLIER
10118,10130,LES CROUTES
14676,14400,SOMMERVIEU
08196,08270,GRANDCHAMP
41158,41100,NAVEIL
69172,69460,SALLES-ARBUISSONNAS-EN-BEAUJOLAIS
89116,89500,CORNANT
80391,80700,GRIVILLERS
66204,66500,TAURINYA
62286,62190,ECQUEDECQUES
41047,41260,LA CHAUSSEE-SAINT-VICTOR
32266,32260,MONCORNEIL-GRAZAN
32431,32120,SEREMPUY
33507,33430,SAUVIAC
30150,30610,LOGRIAN-FLORIAN
43170,43100,SAINT-BEAUZIRE
21651,21121,VAL-SUZON
76441,76340,MONCHAUX-SORENG
61138,61230,CROISILLES
31475,31600,SAINT-CLAR-DE-RIVIERE
08183,08600,FROMELENNES
46026,46230,BELMONT-SAINTE-FOI
62164,62860,BOURLON
02085,02400,BEZU-SAINT-GERMAIN
59176,62147,DOIGNIES
02184,02270,CHEVRESIS-MONCEAU
14211,14220,CULEY-LE-PATRY
30045,30160,BORDEZAC
46274,46800,SAINT-LAURENT-LOLMIE
14354,14830,LANGRUNE-SUR-MER
32065,32350,LE BROUILH-MONBERT
70103,70280,LA BRUYERE
70324,70000,MAILLEY-ET-CHAZELOT
60665,60280,VENETTE
64560,64450,VIVEN
31487,31800,SAINT-IGNAN
83017,83210,BELGENTIER
69104,69840,JULLIE
34340,34400,VILLETELLE
63226,63115,MEZEL
11217,11120,MARCORIGNAN
62635,62990,OFFIN
2B231,20220,PIGNA
97215,97218,MACOUBA
81074,81990,CUNAC
10137,10200,ENGENTE
47206,47380,PINEL-HAUTERIVE
54362,54960,MERCY-LE-BAS
85286,85450,LA TAILLEE
70233,70310,LES FESSEY
29006,29950,BENODET
51155,51260,CLESLES
60444,60220,MUREAUMONT
21413,21140,MILLERY
21236,21190,EBATY
08297,08090,MONTCORNET
40332,40160,YCHOUX
73191,73470,NOVALAISE
80355,80140,FRESNEVILLE
62532,62540,LOZINGHEM
33514,33780,SOULAC-SUR-MER
42187,42300,ROANNE
78160,78460,CHEVREUSE
73103,73420,DRUMETTAZ-CLARAFOND
53161,53150,MONTSURS
08245,08250,LANCON
01420,01140,THOISSEY
26178,26410,MENGLON
89057,89660,BROSSES
21493,21130,PONCEY-LES-ATHEE
49239,49110,LE PIN-EN-MAUGES
79300,79100,SAINTE-VERGE
02491,02270,MONCEAU-LE-NEUF-ET-FAUCOUZY
34004,34210,AGEL
41078,41360,EPUISAY
42165,42360,PANISSIERES
35134,35630,LES IFFS
16086,16150,CHASSENON
69228,69440,SAINT-MAURICE-SUR-DARGOIRE
69091,69700,GIVORS
60358,60800,LEVIGNEN
37014,37190,AZAY-LE-RIDEAU
77467,77130,LA TOMBE
61236,61150,LOUCE
27432,27890,LA NEUVILLE-DU-BOSC
68334,68800,THANN
81095,81170,FRAUSSEILLES
95452,95590,NOINTEL
58176,58130,MONTIGNY-AUX-AMOGNES
14489,14170,OUVILLE-LA-BIEN-TOURNEE
88317,88210,MOUSSEY
72386,72530,YVRE-L'EVEQUE
34233,34650,ROQUEREDONDE
70466,70100,SAINT-LOUP-NANTOUARD
30210,30260,QUISSAC
28182,28160,GOHORY
76200,76680,CRITOT
14006,14210,AMAYE-SUR-ORNE
09017,09800,ARRIEN-EN-BETHMALE
17169,17770,LA FREDIERE
80563,80370,MONTIGNY-LES-JONGLEURS
60461,60510,NIVILLERS
62408,62340,HAMES-BOUCRES
64067,64510,ASSAT
02210,02370,CONDE-SUR-AISNE
27041,27330,LA BARRE-EN-OUCHE
85189,85270,NOTRE-DAME-DE-RIEZ
17385,17310,SAINT-PIERRE-D'OLERON
41174,41100,PERIGNY
25487,25520,RENEDALE
18011,18410,ARGENT-SUR-SAULDRE
43058,43120,LA CHAPELLE-D'AUREC
60502,60640,LE PLESSIS-PATTE-D'OIE
19086,19430,GOULLES
74211,74930,PERS-JUSSY
80677,80240,ROISEL
16280,16110,RIVIERES
19252,19110,SARROUX
40189,40700,MONGET
52499,52160,VAILLANT
39452,39700,RANS
31288,31340,LAYRAC-SUR-TARN
17040,17400,LA BENATE
14701,14800,TOURGEVILLE
33128,33340,CIVRAC-EN-MEDOC
77347,77134,LES ORMES-SUR-VOULZIE
17067,17160,BRIE-SOUS-MATHA
81006,81470,ALGANS
34314,34270,LE TRIADOU
39456,39140,RELANS
74008,74100,AMBILLY
69045,69220,CHARENTAY
72190,72120,MAROLLES-LES-SAINT-CALAIS
06038,06740,CHATEAUNEUF-GRASSE
07101,07120,GROSPIERRES
55530,55300,VALBOIS
76017,76280,ANGLESQUEVILLE-L'ESNEVAL
86164,86210,MONTHOIRON
10281,10350,LE PAVILLON-SAINTE-JULIE
18243,18240,SANTRANGES
21110,21220,BROCHON
03084,03430,COSNE-D'ALLIER
67422,67390,SAASENHEIM
42200,42210,SAINT-ANDRE-LE-PUY
79173,79500,MAZIERES-SUR-BERONNE
62784,62158,SAULTY
28034,28300,BERCHERES-SAINT-GERMAIN
56140,56500,MOREAC
49040,49530,BOUZILLE
32305,32110,PANJAS
55526,55200,VADONVILLE
10013,10320,ASSENAY
31544,31160,SENGOUAGNET
33354,33220,RIOCAUD
56174,56500,PLUMELIN
71231,71220,LA GUICHE
57643,57420,SECOURT
16117,16210,CURAC
76361,76280,HEUQUEVILLE
52093,52600,CHALINDREY
71177,71480,DOMMARTIN-LES-CUISEAUX
61456,61300,SAINT-SULPICE-SUR-RISLE
05062,05800,LE GLAIZIL
51202,51480,CUMIERES
68226,68140,MUNSTER
25286,25210,GRAND'COMBE-DES-BOIS
02458,02540,MARCHAIS-EN-BRIE
74242,74410,SAINT-JORIOZ
09074,09500,CAMON
90081,90370,RECHESY
27361,27210,LA LANDE-SAINT-LEGER
80626,80540,PISSY
64363,64260,LYS
14208,14370,CROISSANVILLE
63064,63620,LA CELLE
43226,43440,SAINT-VERT
12218,12320,SAINT-CYPRIEN-SUR-DOURDOU
78621,78190,TRAPPES
18031,18350,BLET
40004,40150,ANGRESSE
25374,25410,MERCEY-LE-GRAND
27425,27550,NASSANDRES
37104,37320,ESVRES
23079,23500,FELLETIN
69293,69580,SATHONAY-VILLAGE
56113,56160,LOCMALO
74213,74330,POISY
54174,54200,ECROUVES
79334,79210,USSEAU
54051,54980,BATILLY
16348,16290,SAINT-SATURNIN
64290,64170,LABASTIDE-MONREJEAU
28239,28500,MARVILLE-MOUTIERS-BRULE
41023,41400,BOURRE
18077,18140,COUY
01098,01300,CHAZEY-BONS
38014,38510,ARANDON
65002,65100,ADE
03306,03200,LE VERNET
74280,74230,THONES
47125,47360,LACEPEDE
33342,33570,PUISSEGUIN
35252,35500,SAINT-AUBIN-DES-LANDES
57454,57245,MECLEUVES
50315,50600,LE MESNILLARD
2B344,20229,VERDESE
68264,68220,RANSPACH-LE-HAUT
59330,59310,LANDAS
46161,46210,LAURESSES
76570,76590,SAINT-CRESPIN
62309,62380,ESQUERDES
71259,71110,LIGNY-EN-BRIONNAIS
82018,82800,BIOULE
08232,08200,ILLY
58015,58420,ASNAN
60354,60210,LAVERRIERE
49365,49700,LES VERCHERS-SUR-LAYON
74022,74570,AVIERNOZ
56053,56250,ELVEN
74257,74270,SALLENOVES
51660,51110,WARMERIVILLE
10158,10260,FOUCHERES
33331,33190,PONDAURAT
71180,71250,DONZY-LE-NATIONAL
80077,80260,BEHENCOURT
25347,25650,LA LONGEVILLE
11431,11360,VILLENEUVE-LES-CORBIERES
60633,60210,THIEULOY-SAINT-ANTOINE
39287,39240,LAVANS-SUR-VALOUSE
14672,14240,SEPT-VENTS
25429,25220,NOVILLARS
64148,64800,BRUGES-CAPBIS-MIFAGET
01019,01510,ARMIX
51203,51400,CUPERLY
62439,62132,HERMELINGHEN
49157,49150,LE GUEDENIAU
26208,26800,MONTOISON
59238,59158,FLINES-LES-MORTAGNE
68228,68250,MUNWILLER
39331,39250,MIGNOVILLARD
31027,31190,AURIBAIL
27113,27800,BRETIGNY
14224,14230,DEUX-JUMEAUX
37084,37330,COUESMES
28249,28130,MEVOISINS
73171,73800,MONTMELIAN
10278,10210,PARGUES
21540,21850,SAINT-APOLLINAIRE
78384,78670,MEDAN
43117,43100,LAVAUDIEU
50280,50570,LOZON
60240,60360,FONTAINE-BONNELEAU
73296,73320,TIGNES
58138,58240,LANGERON
36191,36150,SAINT-FLORENTIN
07270,07400,SAINT-MARTIN-SUR-LAVEZON
54325,54290,LOROMONTZEY
62492,62990,LEBIEZ
65404,65230,SARIAC-MAGNOAC
26084,26300,CHATEAUNEUF-SUR-ISERE
22259,22100,QUEVERT
2B037,20620,BIGUGLIA
71480,71510,SAINT-SERNIN-DU-PLAIN
53080,53250,COUPTRAIN
66097,66220,LESQUERDE
91175,91410,CORBREUSE
62471,62129,INGHEM
21667,21260,VERONNES
14637,14670,SAINT-OUEN-DU-MESNIL-OGER
14613,14330,SAINT-MARCOUF
62177,62170,BRIMEUX
80038,80560,AUCHONVILLERS
31319,31550,MARLIAC
70330,70400,MANDREVILLARS
62060,62390,AUXI-LE-CHATEAU
33002,33124,AILLAS
57221,57190,FLORANGE
02171,02160,CHAUDARDES
89388,89116,SEPEAUX
03170,03210,MEILLERS
69197,69460,SAINT-ETIENNE-DES-OULLIERES
91330,91510,LARDY
28158,28630,FONTENAY-SUR-EURE
16379,16110,TAPONNAT-FLEURIGNAC
70475,70300,SAINT-VALBERT
56020,56140,BOHAL
31514,31290,SAINT-ROME
57485,57170,MORVILLE-LES-VIC
28132,28200,DONNEMAIN-SAINT-MAMES
67101,67120,DORLISHEIM
33119,33150,CENON
51303,51150,JALONS
25277,25680,GONDENANS-LES-MOULINS
83141,83720,TRANS-EN-PROVENCE
32341,32390,REJAUMONT
49205,49330,MIRE
30007,30100,ALES
17429,17780,SOUBISE
76099,76190,BLACQUEVILLE
60110,60220,BROQUIERS
02678,02340,SAINTE-GENEVIEVE
03061,03800,CHARMES
24194,24680,GARDONNE
70497,70400,TAVEY
47283,47500,SAINT-VITE
57104,57570,BOUST
67103,67330,DOSSENHEIM-SUR-ZINSEL
2A104,20117,ECCICA-SUARELLA
17307,17600,SABLONCEAUX
86230,86290,SAINT-LEOMER
64506,64490,SARRANCE
01390,01150,SAINT-VULBAS
86147,86370,MARIGNY-CHEMEREAU
14002,14220,ACQUEVILLE
40080,40270,CAZERES-SUR-L'ADOUR
70092,70140,BRESILLEY
02781,02400,VERDILLY
51252,51480,FLEURY-LA-RIVIERE
22123,22100,LEHON
46021,46100,BEDUER
42197,42130,SAINTE-AGATHE-LA-BOUTERESSE
95028,95570,ATTAINVILLE
81035,81170,BOURNAZEL
28416,28150,VILLENEUVE-SAINT-NICOLAS
50638,50140,VILLECHIEN
55173,55140,EPIEZ-SUR-MEUSE
84051,84220,GOULT
07185,07290,PREAUX
11193,11270,LASSERRE-DE-PROUILLE
55433,55140,RIGNY-LA-SALLE
91631,91480,VARENNES-JARCY
49082,49290,CHAUDEFONDS-SUR-LAYON
14648,14100,SAINT-PIERRE-DES-IFS
69029,69500,BRON
62399,62123,HABARCQ
51637,51700,VILLERS-SOUS-CHATILLON
12095,12390,ESCANDOLIERES
58270,58310,SAINT-VERAIN
27297,27240,GRANDVILLIERS
45305,45530,SEICHEBRIERES
58128,58370,GLUX-EN-GLENNE
73202,73200,PLANCHERINE
31276,31580,LARROQUE
65282,65510,LOUDENVIELLE
31400,31540,NOGARET
39365,39380,MONT-SOUS-VAUDREY
76682,76410,SOTTEVILLE-SOUS-LE-VAL
58087,58300,COSSAYE
34149,34320,MARGON
64202,64120,DOMEZAIN-BERRAUTE
47009,47170,ANDIRAN
59637,59870,WANDIGNIES-HAMAGE
09136,09400,GOURBIT
67097,67370,DINGSHEIM
95141,95420,CHARMONT
07199,07260,ROSIERES
38138,38460,CREMIEU
52250,52300,JOINVILLE
52399,52120,PONT-LA-VILLE
50208,50190,GONFREVILLE
53082,53230,COURBEVEILLE
85106,85680,LA GUERINIERE
89091,89660,CHATEL-CENSOIR
81036,81660,BOUT-DU-PONT-DE-LARN
85119,85130,LES LANDES-GENUSSON
57733,57940,VOLSTROFF
66149,66500,PRADES
47099,47260,FONGRAVE
80361,80140,FRETTECUISSE
21146,21310,CHARMES
78030,78610,AUFFARGIS
29066,29180,GUENGAT
31457,31360,ROQUEFORT-SUR-GARONNE
38460,38620,SAINT-SULPICE-DES-RIVOIRES
42279,42170,SAINT-JUST-SAINT-RAMBERT
26361,26310,VALDROME
49001,49320,LES ALLEUDS
70293,70500,LAMBREY
33053,33430,BIRAC
50221,50450,GRIMESNIL
59109,59178,BRILLON
08103,08130,CHARBOGNE
65425,65500,SIARROUY
59134,59244,CARTIGNIES
32190,32190,LANNEPAX
77336,77610,NEUFMOUTIERS-EN-BRIE
16131,16500,ESSE
16047,16320,BLANZAGUET-SAINT-CYBARD
54094,54740,BRALLEVILLE
39474,39190,SAINTE-AGNES
49361,49730,VARENNES-SUR-LOIRE
2B050,20260,CALVI
61383,61320,SAINT-DIDIER-SOUS-ECOUVES
02026,02330,ARTONGES
29105,29400,LANDIVISIAU
08094,08260,CERNION
80050,80480,BACOUEL-SUR-SELLE
62701,62120,RELY
30295,30700,SAINT-QUENTIN-LA-POTERIE
77311,77520,MONTIGNY-LENCOUP
65164,65100,ESCOUBES-POUTS
60610,60400,SEMPIGNY
69116,69760,LIMONEST
61330,61370,PLANCHES
35054,35150,CHANTELOUP
12280,12600,THERONDELS
82092,82240,LAPENCHE
81021,81200,AUSSILLON
22045,22800,COHINIAC
57679,57385,TRITTELING-REDLACH
28123,28160,DAMPIERRE-SOUS-BROU
44211,44420,LA TURBALLE
50253,50170,HUISNES-SUR-MER
79321,79100,TAIZE
68329,68140,STOSSWIHR
62377,62199,GOSNAY
58101,58350,DOMPIERRE-SUR-NIEVRE
19092,19300,LE JARDIN
39154,39130,CLAIRVAUX-LES-LACS
11186,11330,LAIRIERE
41063,41110,COUFFY
31341,31330,MERVILLE
30318,30340,SERVAS
22316,22320,SAINT-MAYEUX
38188,38320,HERBEYS
62479,62122,LABEUVRIERE
72321,72240,SAINT-SYMPHORIEN
27629,27230,THIBERVILLE
80321,80250,FOLLEVILLE
63162,63980,FOURNOLS
34143,34140,LOUPIAN
50396,50260,LES PERQUES
76566,76570,SAINTE-AUSTREBERTHE
97223,97270,SAINT-ESPRIT
72347,72430,TASSE
55012,55300,APREMONT-LA-FORET
73005,73340,AILLON-LE-VIEUX
24465,24400,SAINT-MICHEL-DE-DOUBLE
38064,38110,CESSIEU
24086,24250,CASTELNAUD-LA-CHAPELLE
08496,08270,WAGNON
58242,58210,SAINT-GERMAIN-DES-BOIS
45056,45390,BROMEILLES
35272,35370,SAINT-GERMAIN-DU-PINEL
66139,66730,PEZILLA-DE-CONFLENT
60237,60120,FLECHY
06024,06850,BRIANCONNET
02812,02600,VILLERS-HELON
18208,18240,SAINTE-GEMME-EN-SANCERROIS
65421,65100,SERE-LANSO
33072,33124,BRANNENS
25227,25800,ETRAY
02382,02760,HOLNON
58303,58640,VARENNES-VAUZELLES
36091,36400,LACS
73092,73160,CORBEL
07150,07160,MARIAC
41288,41000,VILLERBON
66063,66480,LES CLUSES
02153,02320,CESSIERES
71571,71220,VEROSVRES
52091,52320,CERISIERES
64425,64120,OREGUE
27062,27520,BERVILLE-EN-ROUMOIS
50260,50520,JUVIGNY-LE-TERTRE
21412,21190,MEURSAULT
74154,74500,LUGRIN
65192,65120,GEDRE
69032,69210,BULLY
65157,65170,ENS
59576,59380,SPYCKER
32189,32240,LANNEMAIGNAN
47165,47180,MEILHAN-SUR-GARONNE
50646,50260,LE VRETOT
55025,55700,BAALON
55322,55190,MARSON-SUR-BARBOURE
28294,28700,OYSONVILLE
46132,46500,ISSENDOLUS
73233,73360,SAINT-FRANC
65215,65700,HAGEDET
52515,52250,VERSEILLES-LE-BAS
94046,94700,MAISONS-ALFORT
49172,49270,LANDEMONT
56262,56400,BONO
05036,05380,CHATEAUROUX-LES-ALPES
22016,22870,ILE-DE-BREHAT
61398,61390,SAINT-GERMAIN-LE-VIEUX
40124,40310,HERRE
33296,33350,MOULIETS-ET-VILLEMARTIN
21640,21460,TORCY-ET-POULIGNY
88418,88700,SAINTE-HELENE
63115,63380,COMBRAILLES
51284,51300,HAUSSIGNEMONT
33244,33430,LIGNAN-DE-BAZAS
28293,28260,OULINS
64012,64130,AINHARP
2A108,20126,EVISA
28232,28240,MANOU
62761,62128,SAINT-MARTIN-SUR-COJEUL
56219,56460,SAINT-GUYOMARD
58034,58120,BLISMES
37115,37160,DESCARTES
14407,14920,MATHIEU
11175,11400,ISSEL
62084,62810,BARLY
45234,45000/45100,ORLEANS
65214,65230,HACHAN
84067,84870,LORIOL-DU-COMTAT
64446,64350,PEYRELONGUE-ABOS
52170,52190,DOMMARIEN
59209,59127,ESNES
80798,80260,VILLERS-BOCAGE
50006,50620,AMIGNY
14453,14400,MOSLES
87141,87310,SAINT-CYR
34078,34270,CLARET
55208,55110,GESNES-EN-ARGONNE
09145,09100,LES ISSARDS
65189,65320,GAYAN
03076,03230,CHEZY
44220,44640,VUE
80406,80490,HALLENCOURT
08202,08230,GUE-D'HOSSUS
27568,27190,SAINTE-MARTHE
67525,67310,WESTHOFFEN
81196,81490,NOAILHAC
2A028,20160,BALOGNA
36047,36170,LA CHATRE-LANGLIN
81231,81240,ROUAIROUX
21621,21110,TART-L'ABBAYE
67340,67110,OBERBRONN
2B123,20240,GHISONACCIA
61049,61570,BOISSEI-LA-LANDE
79049,79300,BRESSUIRE
17450,17380,TORXE
69178,69610,SOUZY
77520,77760,VILLIERS-SOUS-GREZ
28417,28130,VILLIERS-LE-MORHIER
70010,70210,ALAINCOURT
68184,68480,LIEBSDORF
72277,72110,SAINT-DENIS-DES-COUDRAIS
61126,61170,COULONGES-SUR-SARTHE
79042,79800,BOUGON
28199,28310,JANVILLE
64529,64190,SUS
95219,95120,ERMONT
26086,26410,CHATILLON-EN-DIOIS
50284,50170,MACEY
28423,28130,YERMENONVILLE
46244,46210,SABADEL-LATRONQUIERE
38171,38590,LA FORTERESSE
22128,22340,LOCARN
93074,93410,VAUJOURS
89442,89150,VERNOY
89404,89100,SUBLIGNY
69270,69970,CHAPONNAY
46020,46260,BEAUREGARD
57630,57400,SARREBOURG
17152,17120,EPARGNES
38061,38500,LA BUISSE
32009,32230,ARMOUS-ET-CAU
70074,70500,BLONDEFONTAINE
92020,92320,CHATILLON
62621,62370,NORTKERQUE
60564,60420,SAINS-MORAINVILLERS
60672,60117,VEZ
24297,24700,MOULIN-NEUF
02714,02220,SERMOISE
31312,31310,MAILHOLAS
07163,07140,MONTSELGUES
47004,47190,AIGUILLON
71296,71390,MESSEY-SUR-GROSNE
02587,02840,PARFONDRU
80240,80200,DOINGT
14551,14710,RUSSY
25622,25170,VILLERS-BUZON
80701,80200,SAINT-CHRIST-BRIOST
21511,21400,PUITS
59055,59360,BAZUEL
15066,15380,LE FALGOUX
61246,61260,MALE
80526,80370,LE MEILLARD
06005,06260,ASCROS
31431,31160,PORTET-D'ASPET
33130,33210,COIMERES
14068,14112,BIEVILLE-BEUVILLE
35157,35133,LE LOROUX
40055,40280,BRETAGNE-DE-MARSAN
58287,58170,TAZILLY
39073,39800,BRAINANS
07312,07610,SECHERAS
88354,88500,PONT-SUR-MADON
60390,60480,MAULERS
77504,77710,VILLEMARECHAL
02200,02340,CLERMONT-LES-FERMES
80418,80360,HARDECOURT-AUX-BOIS
23213,23600,SAINT-MARIEN
81001,81470,AGUTS
77085,77600,CHANTELOUP-EN-BRIE
11284,11400,PEYRENS
61296,61290,MOULICENT
45322,45210,THORAILLES
46077,46090,COURS
64400,64800,MONTAUT
38261,38510,MORESTEL
02514,02290,MONTIGNY-LENGRAIN
46126,46250,GOUJOUNAC
62268,62240,DESVRES
25537,25290,SCEY-MAISIERES
60229,60680,LE FAYEL
87147,87130,SAINT-GILLES-LES-FORETS
61220,61290,LA LANDE-SUR-EURE
86214,86280,SAINT-BENOIT
60561,60117,RUSSY-BEMONT
77211,77720,GRANDPUITS-BAILLY-CARROIS
18251,18140,SEVRY
17295,17500,REAUX
60088,60540,BORNEL
36178,36300,SAINT-AIGNY
38468,38150,SALAISE-SUR-SANNE
30352,30250,VILLEVIEILLE
61266,61170,LE MENIL-GUYON
2B088,20230,CHIATRA
51045,51270,BEAUNAY
87164,87200,SAINT-MARTIN-DE-JUSSAC
41222,41320,SAINT-LOUP
33060,33210,BOMMES
36232,36500,VENDOEUVRES
97308,97313,SAINT-GEORGES
55349,55110,MONTIGNY-DEVANT-SASSEY
67514,67430,WALDHAMBACH
22229,22110,PLOUNEVEZ-QUINTIN
62671,62860,PRONVILLE
97602,97650,BANDRABOUA
31451,31250,REVEL
80473,80700,LIANCOURT-FOSSE
31483,31800,SAINT-GAUDENS
66024,66160,LE BOULOU
43101,43150,GOUDET
08466,08210,VAUX-LES-MOUZON
39099,39500,CHAMPDIVERS
04240,04370,VILLARS-COLMARS
58248,58150,SAINT-LAURENT-L'ABBAYE
67237,67840,KILSTETT
76147,76270,BULLY
51508,51320,SAINT-OUEN-DOMPROT
57061,57800,BENING-LES-SAINT-AVOLD
89458,89140,VILLENAVOTTE
02214,02680,CONTESCOURT
60093,60490,BOULOGNE-LA-GRASSE
12299,12430,VILLEFRANCHE-DE-PANAT
27478,27220,PREY
13207,13007,MARSEILLE--7E--ARRONDISSEMENT
07041,07100,BOULIEU-LES-ANNONAY
15085,15130,LABROUSSE
87125,87570,RILHAC-RANCON
85002,85220,L'AIGUILLON-SUR-VIE
21036,21360,AUXANT
22058,22210,LA FERRIERE
44025,44750,CAMPBON
57752,57915,WOUSTVILLER
44100,44690,MONNIERES
74032,74470,BELLEVAUX
79304,79270,SANSAIS
49010,49420,ARMAILLE
64499,64270,SALIES-DE-BEARN
62175,62140,BREVILLERS
05116,05600,REOTIER
08133,08300,COUCY
52376,52230,PANSEY
29176,29550,PLONEVEZ-PORZAY
97303,97350,IRACOUBO
63254,63830,NOHANENT
02407,02000,LANISCOURT
78520,78550,RICHEBOURG
31370,31430,MONTEGUT-BOURJAC
73207,73110,PRESLE
88362,88210,LE PUID
53012,53400,ATHEE
14655,14350,SAINT-PIERRE-TARENTAINE
08489,08400,VONCQ
51259,51240,FRANCHEVILLE
51486,51600,SAINT-HILAIRE-LE-GRAND
04016,04200,AUTHON
27143,27330,CHAMPIGNOLLES
70359,70500,MONTCOURT
52253,52330,JUZENNECOURT
51196,51530,CRAMANT
64424,64130,ORDIARP
76054,76630,BAILLY-EN-RIVIERE
86107,86320,GOUEX
02034,02300,AUDIGNICOURT
86173,86200,MOUTERRE-SILLY
32304,32140,PANASSAC
34039,34140,BOUZIGUES
41135,41320,MENNETOU-SUR-CHER
85240,85590,SAINT-MALO-DU-BOIS
45206,45490,MIGNERES
11067,11200,CANET
18170,18700,OIZON
54146,54113,CREZILLES
16204,16120,MALAVILLE
40278,40200,SAINT-PAUL-EN-BORN
14131,14800,CANAPVILLE
91461,91340,OLLAINVILLE
24355,24250,LA ROQUE-GAGEAC
21266,21490,FLACEY
86032,86210,BONNEUIL-MATOURS
10430,10700,VILLIERS-HERBISSE
38515,38460,TREPT
63284,63430,PONT-DU-CHATEAU
70050,70190,LA BARRE
43080,43500,CRAPONNE-SUR-ARZON
2B256,20229,RAPAGGIO
66029,66300,CAIXAS
28409,28120,VIEUVICQ
25133,25870,CHATILLON-LE-DUC
01370,01750,SAINT-LAURENT-SUR-SAONE
23084,23360,LA FORET-DU-TEMPLE
43234,43170,SAUGUES
02263,02220,DHUIZEL
44221,44810,LA CHEVALLERAIS
57029,57580,ARRIANCE
11301,11700,PUICHERIC
11384,11330,SOULATGE
63395,63450,SAINT-SANDOUX
48057,48700,ESTABLES
16094,16460,CHENOMMET
01037,01470,BENONCES
31347,31230,MOLAS
52275,52140,LAVERNOY
80239,80200,DEVISE
14433,14170,MITTOIS
91044,91160,BALLAINVILLIERS
02072,02820,BERRIEUX
21521,21560,REMILLY-SUR-TILLE
55078,55110,BRIEULLES-SUR-MEUSE
21557,21450,SAINT-MARC-SUR-SEINE
17119,17600,CORME-ECLUSE
62168,62650,BOURTHES
55463,55300,SAINT-MIHIEL
61505,61160,VILLEDIEU-LES-BAILLEUL
86195,86220,PORT-DE-PILES
76596,76700,SAINT-LAURENT-DE-BREVEDENT
81122,81340,LACAPELLE-PINET
95197,95170,DEUIL-LA-BARRE
88503,88110,VEXAINCOURT
70305,70100,LOEUILLEY
21546,21210,SAINT-DIDIER
11352,11500,SAINT-LOUIS-ET-PARAHOU
44169,44450,SAINT-JULIEN-DE-CONCELLES
61509,61250,VINGT-HANAPS
02618,02110,PREMONT
24508,24350,SAINT-VICTOR
51550,51320,SOMPUIS
89176,89450,FONTENAY-PRES-VEZELAY
71491,71600,SAINT-YAN
54495,54420,SAULXURES-LES-NANCY
07054,07310,CHANEAC
07249,07320,SAINT-JEURE-D'ANDAURE
25610,25580,VERRIERES-DU-GROSBOIS
68201,68290,MASEVAUX
59277,59570,GUSSIGNIES
87113,87410,LE PALAIS-SUR-VIENNE
46144,46200,LACAVE
32399,32120,SAINT-ORENS
08456,08800,TOURNAVAUX
71421,71800,SAINT-GERMAIN-EN-BRIONNAIS
36058,36300,CONCREMIERS
88474,88300,TILLEUX
27224,27110,EPREVILLE-PRES-LE-NEUBOURG
02537,02880,NANTEUIL-LA-FOSSE
88002,88500,AHEVILLE
